"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2022-022075","特願2021-030067","2021/02/26","2022/02/03","車両制御装置、車両制御方法","株式会社デンソー","B60W50/08,B60W40/04,B60W40/08,G08G1/16@C","(57)【要約】
【課題】運転モードの切替に際してユーザに煩わしさを<BR>与える恐れを低減可能な車両制御装置を提供する。
【解決手段】ＨＣＵ２０は、すべての運転タスクをシス<BR>テムが実行する自動運転モードと、自動化レベルが異な<BR>る複数の手動運転モードと、を備える車両で使用される<BR>。ＨＣＵ２０は手動運転モード時において自動運転モー<BR>ドに移行となった場合、自動運転モードに切り替えるた<BR>めの操作として、現在の運転モードの自動化レベルに対<BR>応する操作をユーザに要求する。自動運転モードに切り<BR>替えるための一連の操作の回数は、現行モードの自動化<BR>レベルが低いほど多くなるように構成されている。
【選択図】図５
","特開2022-022075","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-022075/2F78B59B1417B76B3D09DDE3C8C28BEC534DC6D1B62DCA78633998B638D0CA96/11/ja"
"特開2022-021824","特願2020-125655","2020/07/22","2022/02/03","運転タイプ分類装置","株式会社デンソー","B60W40/09,G08G1/00@D","(57)【要約】
【課題】運転タイプの分類精度を向上させる。
【解決手段】運転タイプ分類装置３は、複数の運転挙動<BR>データをラベルに従って分類できることを示す予め設定<BR>された選択条件に基づいて、予め設定された複数の運転<BR>シーンの中から、少なくとも一つの運転シーンを選定運<BR>転シーンとして選択する。運転挙動データは、車両毎に<BR>車両の挙動およびドライバの運転操作のうち少なくとも<BR>一方を表し複数のラベルのうちの一つのラベルが設定さ<BR>れるデータである。運転タイプ分類装置３は、複数の運<BR>転挙動データのそれぞれについて、選択された選定運転<BR>シーンにおける運転挙動データに基づいて、複数の運転<BR>挙動データを複数のクラスタに分類する。運転タイプ分<BR>類装置３は、分類された複数のクラスタのそれぞれに対<BR>して運転タイプを定義する。
【選択図】図１
","特開2022-021824","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-021824/90A9B9E413B10B04DFD0E5D2333FD6D0D87677767BA9E1FBB0B2F53428315483/11/ja"
"特開2022-021188","特願2020-124646","2020/07/21","2022/02/02","走行支援制御装置、および走行支援システム","株式会社ＪＶＣケンウッド","G08G1/16@A,B60W30/095,B60W50/08,B60W40/04","(57)【要約】
【課題】運転者に応じて走行しやすい経路を案内するこ<BR>と。
【解決手段】走行支援制御装置は、車両の運転者が避け<BR>たいと所望する道路状況を設定する設定部と、車両の周<BR>辺を撮影する撮影部からの映像データを取得する映像デ<BR>ータ取得部と、映像データに含まれる道路状況を解析す<BR>る解析部と、解析部が解析した道路状況と、設定部が設<BR>定した道路状況とが一致するか否かを判定する判断部と<BR>、判断部の判断結果に応じて経路を設定して提示する経<BR>路案内部と、を備える。
【選択図】図２
","特開2022-021188","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-021188/C7A018AC008A012DF4D916AC43EC33451FF23A690860A8CEBDA30935E4FEC9BD/11/ja"
"特開2022-021073","特願2020-124444","2020/07/21","2022/02/02","車両動作制御装置","日野自動車株式会社","B60W50/14,G08G1/16@F,B60K28/10,B60K28/06,B60W40/08,B60W50/08,B60W60/00,B60W50/02","(57)【要約】      （修正有）
【課題】自動運転中に異常が生じた場合の緊急動作とし<BR>て車両の周囲に報知を行う際に、異常が生じていること<BR>をより適切に報知する。
【解決手段】車両動作制御装置１は、自動運転中に異常<BR>が生じた場合に自動運転車両Ｖが行う緊急動作時の動作<BR>を制御する。車両動作制御装置１は、検出機器の異常の<BR>有無を判定する機器異常判定部２１と、緊急動作として<BR>、自動運転車両Ｖの周囲に報知する報知部３０と、報知<BR>の度合いを決定する報知制御部２３と、を備える。報知<BR>制御部２３は、異常と判定された検出機器の数及び検出<BR>方向の少なくともいずれかに基づいて、報知の度合いを<BR>決定する。
【選択図】図１
","特開2022-021073","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-021073/24A56968B7BF1B54A403C506D751D8A3E4E63534FEFC153C4D537DDCD27663FA/11/ja"
"特開2022-021024","特願2020-124362","2020/07/21","2022/02/02","車両の制御装置","トヨタ自動車株式会社","G08G1/16@A,B60W40/08,B60W50/14,B60W60/00","(57)【要約】      （修正有）
【課題】自動運転の利便性を損なうことなく自動運転の<BR>安全性を確保できる車両の制御装置を提供する。
【解決手段】車両の電子制御ユニット８０は、車両の運<BR>転操作を自動的に行う自動運転を実施する自動運転制御<BR>部９０を備える。自動運転制御部は、所定の運転シーン<BR>となったときに、ドライバに対してステアリングを把持<BR>することを要求する把持要求部９１と、ステアリング把<BR>持状態が片手把持状態であるか、又は両手把持状態であ<BR>るかを判定する把持状態判定部９２と、ステアリング把<BR>持状態に基づいて、ステアリングの把持が完了している<BR>把持完了状態であるか否かを判定する把持完了判定部９<BR>３と、を備える。把持完了判定部は、少なくとも前記片<BR>手把持状態であれば把持完了状態と判定するのか、又は<BR>両手把持状態であった場合のみ把持完了状態と判定する<BR>のかを、運転シーンに応じて変更する。
【選択図】図１
","特開2022-021024","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-021024/8EA5111DE1BA7E4B0F7C9DE6E172E3621D9D9D64DE180AC9636231843DD87850/11/ja"
"特開2022-020766","特願2021-182393","2021/11/09","2022/02/01","車両の占有率確認方法およびシステム","ウェイモ　エルエルシー","B60W50/14,G08G1/09@V,G08G1/09@F,G08G1/123@A,G08B21/24,G08B21/00@U,B60W60/00,B60W50/00","(57)【要約】
【課題】車両の占有率確認方法およびシステムを提供す<BR>る。
【解決手段】例示的な実施態様は、車両内に位置付けら<BR>れたカメラから、コンピューティングシステムにおいて<BR>、車両内側の占有率を表す画像を受信することを伴う。<BR>実施態様は、画像を受信することに応答して、ディスプ<BR>レイインターフェースに画像を表示することと、占有率<BR>が所望の占有率を満たしていることを確認するオペレー<BR>タ入力を受信することと、をさらに伴う。加えて、この<BR>実施態様は、コンピューティングシステムから車両に占<BR>有率確認を送信することを含む。場合によっては、占有<BR>率確認を受信することに応答して、車両は、自動運転操<BR>作を実行する。
【選択図】図４
","特開2022-020766","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-020766/A4561DB8D2D55EF5BE5B4700C32433DA778ECDB3413A5978FDE6E15DA14A42D2/11/ja"
"特開2022-020161","特願2020-123509","2020/07/20","2022/02/01","車両制御システム","日立オートモティブシステムズ株式会社","B60W30/085,B60W30/16,B60W50/10","(57)【要約】
【課題】運転者の意思に従ったスムーズな加速や追い越<BR>しができ、車両の減速に伴う後続車の接近を防止できる<BR>車両制御システムを提供する。
【解決手段】車両制御システムは、道路上の車両の走行<BR>状態に関する情報と、自車の直前を走行する先行車ある<BR>いは自車の前方の障害物の少なくともいずれか一方と、<BR>自車との相対的な位置関係に基づいて自車の制動を制御<BR>する、自動ブレーキ機能又は車間維持機能を有する。こ<BR>の車両制御システムに、運転者による車線変更の意図を<BR>認識する認識手段３１を設け、該認識手段により車線変<BR>更の意図を認識したときに自動ブレーキ機能又は車間維<BR>持機能の動作を抑制する、ことを特徴とする。
【選択図】図２
","特開2022-020161","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-020161/04C3772AE043B7CD586765BC7B25E6220E05AC1050C7C3397B34CCE556E2F150/11/ja"
"特開2022-017105","特願2020-120198","2020/07/13","2022/01/25","車両制御装置","トヨタ自動車株式会社","G08G1/16@A,B60W50/14,B60W60/00","(57)【要約】
【課題】今後実施される予定の運転イベントに対応する<BR>運転操作を事前に行うことが適切か否かをドライバが判<BR>断できるようにする。
【解決手段】車両制御装置７は、車両の運転操作を自動<BR>的に行う自動運転を実施する自動運転制御部７３１と、<BR>自動運転中の運転計画に基づいて、現在地点よりも進行<BR>方向前方の地点において発生する運転イベントを、情報<BR>提供装置６を介してドライバに提供する情報提供部７３<BR>２と、を備える。情報提供部７３２は、運転イベントに<BR>対応して実施される運転操作が、運転イベントの発生地<BR>点よりも手前の地点においてドライバによって実施され<BR>ることの適否を判断し、実施に適さないと判断したとき<BR>は、運転イベントに対応して実施される運転操作を、運<BR>転イベントの発生地点よりも手前の地点でドライバが実<BR>施しないようにするための判断情報をドライバに提供す<BR>る。
【選択図】図５
","特開2022-017105","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-017105/0A62181AFAAF97582758AF9D0A40000D94DEB2A759B72AF1DBA28E2FD0B287EF/11/ja"
"特開2022-017047","特願2020-120107","2020/07/13","2022/01/25","車両用表示制御装置、車両用表示制御システム、及び車両用表示制御方法","株式会社デンソー","B60K35/00@Z,B60W60/00,B60W50/14,B60K35/00@A","(57)【要約】
【課題】自車の自動運転に関する、より詳細な自動運転<BR>関連状態を、同乗者により容易に認識させることを可能<BR>とする。
【解決手段】自動運転が可能な車両で用いられ、自動運<BR>転に関する車両の走行状態及び車両の運転者の状態の少<BR>なくともいずれかの状態である自動運転関連状態を特定<BR>する状態特定部１０１と、車両に設けられる運転者専用<BR>の第１表示器９２とは異なる、車両の運転者以外の同乗<BR>者が視認可能な、車両に設けられる第２表示器９３での<BR>表示を制御する同乗者表示制御部１３２とを備え、同乗<BR>者表示制御部１３２は、状態特定部１０１で特定した自<BR>動運転関連状態を文字及び画像の少なくともいずれかを<BR>用いて示す同乗者側グラフィックを、第２表示器９３に<BR>表示させる。
【選択図】図２
","特開2022-017047","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-017047/EE469029DFC15F6036158FA48D70E0CFE8C9187F75A69EC22CEA82409946FAB0/11/ja"
"特開2022-016931","特願2020-119937","2020/07/13","2022/01/25","車両制御装置","トヨタ自動車株式会社","B60W50/14,F16H59/18,F16H61/02,F16H61/24","(57)【要約】
【課題】車両においてアクセル全開時に通常走行レンジ<BR>と減速レンジとの駆動力差が所定の範囲内の場合、視覚<BR>的な認識方法を用いずにドライバにシフトポジションの<BR>切り替えを報知することができる車両制御装置を提供す<BR>ること。
【解決手段】本開示の車両制御装置２は、通常走行レン<BR>ジと減速レンジとを切り替えたこを検知する手段を備え<BR>る。さらに、車両制御装置２は、検知結果に基づいて、<BR>アクチュエータにおける車両の駆動力を所定時間内で増<BR>減させることによって、通常走行レンジと減速レンジと<BR>の切り替えを車両のドライバに報知する手段を備える。
【選択図】図１
","特開2022-016931","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-016931/DBEE72FC80EBEE42E1A8D384679033EFE9BA906E2E4E15DE47EBBBAE6B7D88F2/11/ja"
"特開2022-016908","特願2020-119895","2020/07/13","2022/01/25","俯瞰画像生成装置、俯瞰画像生成システム及び自動駐車装置","クラリオン株式会社","B60W30/06,B60W50/14,G08G1/16@C,G08G1/09@F","(57)【要約】
【課題】データ量を低減した俯瞰画像を生成する俯瞰画<BR>像生成装置を提供する。
【解決手段】俯瞰画像生成装置（１５５）は、車両（１<BR>）の移動距離を算出する移動量算出部（１５５Ａ）と、<BR>カメラ（２５）の撮影画像の視点を俯瞰視点に変換した<BR>俯瞰画像（２００）を生成し、生成した俯瞰画像（２０<BR>０）の形状を直線状に形状変換した直線状俯瞰画像（１<BR>３１）を生成する直線状俯瞰画像生成部（１５５Ｂ）と<BR>、舵角センサ（４３）のセンサデータが示す車両（１）<BR>の旋回量と、移動量算出部（１５５Ａ）が算出した移動<BR>距離とを用いて、移動距離ごとの車両（１）の旋回角度<BR>を示す距離別旋回角度情報（１３３）を算出する距離別<BR>旋回角度生成部（１５５Ｃ）と、直線状俯瞰画像（１３<BR>１）と、距離別旋回角度情報（１３３）とを用いて俯瞰<BR>画像（２００）を再構成する俯瞰画像再構成部（１５５<BR>Ｄ）と、を備える。
【選択図】図３
","特開2022-016908","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-016908/65880E247EEC75EDAD8EDEC56DEC5A6E252A0FBFD0CA1B0A7723DD8252C4AAB1/11/ja"
"特開2022-016482","特願2021-182228","2021/11/09","2022/01/21","自動運転車及び自動運転車用プログラム","みこらった株式会社","B60W50/08,B60W60/00,G08G1/16@F,G08G1/0969,G01C21/26@A","(57)【要約】
【課題】運転者の運転中の携帯機器の使用に基づく交通<BR>事故を未然に防止することができる自動運転車を提供す<BR>る。
【解決手段】手動運転モードと、自律走行を行う自動運<BR>転モードとを備える自動運転車である。撮影手段の撮影<BR>画像に基づいて運転者が片手または両手をステアリング<BR>ホイールから離しているか否かを解析する手段と、手動<BR>運転モードでの走行状態において、運転者による携帯機<BR>器の機能の利用開始のトリガーとなる事象を検出する開<BR>始検出手段と、開始検出手段の検出結果に基づいて手動<BR>運転モードから自動運転モードに切り替えるモード切替<BR>手段とを備える。モード切替手段は、利用開始のトリガ<BR>ーとなる事象として、運転者が少なくとも片手をステア<BR>リングホイールから離していることが検出され、かつ、<BR>それ以外の他の事象が検出された場合に、手動運転モー<BR>ドから自動運転モードに切り替える。
【選択図】図１
","特開2022-016482","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-016482/E53BB843E6BDC78D4D05403DAB5E6C20AD902B2715C1FDE2C5E58A3171709194/11/ja"
"特開2022-016262","特願2021-000006","2021/01/01","2022/01/21","情報処理システム、情報処理方法及びプログラム","株式会社Ａｒｂｌｅｔ","A61B5/00,102@A,A61B5/18,G01M17/007@D,B60W60/00,B60W40/08","(57)【要約】
【課題】異常発生信号生成部により、ユーザの測定デー<BR>タに基づき、特にユーザの異常を示す異常発生信号を通<BR>知する情報処理システム、情報処理方法及びプログラム<BR>を提供する。
【解決手段】情報処理システム１は、ネットワークを介<BR>してユーザが装着する測定装置から測定データを受信し<BR>、前記測定データから生体データ及び異常発生信号の生<BR>成を行う情報処理システムであって、前記ユーザに関す<BR>るユーザ情報に関連付けて前記測定データおよび前記生<BR>体データを記憶させるデータ管理部と、前記測定データ<BR>に対して所定の演算を実行し、前記生体データを生成す<BR>る生体データ生成部と、前記生体データに基づき、前記<BR>ユーザの異常発生を示すための異常発生信号を生成する<BR>異常発生信号生成部と、前記異常発生信号に基づいて、<BR>自動運転車両を制御する車両管理部と、を備える。
【選択図】図７

","特開2022-016262","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-016262/B613713A8BC695972436605333590E0D02B74559F0F4D09515F858D10469D7C0/11/ja"
"特開2022-015999","特願2020-119231","2020/07/10","2022/01/21","車両制御装置","トヨタ自動車株式会社","B60W40/09,B60W30/18","(57)【要約】
【課題】車両が特定運転状態になることを的確に抑制で<BR>きる車両制御装置を提供する。
【解決手段】この装置は、車両の運転状態の変化速度に<BR>応じて車両の出力を制限する出力制限制御を実行する。<BR>出力制限制御では、アクセル操作量の上限ガード値ＧＤ<BR>が設定されて車両の出力が制限される。出力制限制御で<BR>は、車両の運転状態の変化速度が高いときほど、上限ガ<BR>ード値ＧＤとして小さい値を設定して、車両の出力制限<BR>の度合いを大きくする。
【選択図】図２
","特開2022-015999","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-015999/1E675F79F50DAAA906FA9AC2F7F945C123301A91C3B81EE571985CA929BC3E4B/11/ja"
"特開2022-015791","特願2020-118880","2020/07/10","2022/01/21","停止支援装置","トヨタ自動車株式会社","B60K28/06@Z,B60Q1/52,B60Q1/38@B,B60W50/08,G08G1/16@F","(57)【要約】      （修正有）
【課題】停止支援制御を継続するか終了するかを適切に<BR>判断する停止支援装置を提供する。
【解決手段】停止支援装置は、車両のハザードランプを<BR>作動させるため及び当該ハザードランプの作動を停止さ<BR>せるために操作される操作スイッチを備える。停止支援<BR>装置は、運転者が車両を運転する能力を失っている異常<BR>状態に陥ったときに成立する異常条件が成立したと判定<BR>した異常検出時点から車両を自動的に減速して車両を停<BR>止させる停止支援制御を開始し且つハザードランプを作<BR>動させ始める。停止支援装置は、停止支援制御の実行中<BR>であって異常検出時点から所定の無効時間が経過する前<BR>に操作スイッチが操作された場合には停止支援制御を継<BR>続して実行し、停止支援制御の実行中であって異常検出<BR>時点から無効時間が経過した後に操作スイッチが操作さ<BR>れた場合には停止支援制御を終了する。
【選択図】図２
","特開2022-015791","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-015791/6793EF3329497EDB4E2EA2AE1B47AE8EB3B5748EA9743AFDA416D31BBB530CA6/11/ja"
"特開2022-015208","特願2020-117904","2020/07/08","2022/01/21","経路確認装置","株式会社ＳＯＫＥＮ,株式会社デンソー","G08G1/16@C,B60W60/00,B60W50/08,B60W30/095","(57)【要約】      （修正有）
【課題】自ら動かないと危険状態を解消されない状況に<BR>対応することができる経路確認装置を提供する。
【解決手段】車両制御装置２１に従えば、生成された走<BR>行プランを実行すると安全距離を確保して走行できない<BR>ときは、生成された走行プランの実行を禁止するように<BR>判断部２８２によって制御される。したがって安全距離<BR>を確保することができる。また判断部２８２は、判断部<BR>２８２の判断結果を含む判断情報を走行制御ＥＣＵ３１<BR>以外の他の設定装置に出力する。これによって判断情報<BR>が与えられた設定装置は、判断情報を用いて、判断結果<BR>を認識することができる。
【選択図】図１
","特開2022-015208","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-015208/B001C8E12FD223FE2EBAD68C52E9430D1197A339094CA89CB37818B8A08C1425/11/ja"
"特開2022-014796","特願2020-117351","2020/07/07","2022/01/20","危険予測装置及び危険予測システム","トヨタ自動車株式会社","G08G1/00@A,G08G1/16@A,G01C21/26@C,B60W50/14","(57)【要約】
【課題】十分にデータを確保できていない地点において<BR>危険予測をする場合であっても、類似する属性を有する<BR>地点のデータを集約することで予測精度を向上させる。
【解決手段】危険予測装置は、走行路Ｔにおける走行車<BR>両の位置情報及び前記位置情報の地点における前記走行<BR>車両の挙動情報を前記走行車両から取得し、取得された<BR>複数の挙動情報のうち、類似する属性を有する地点の位<BR>置情報に対応する挙動情報を集約し、予測モデルに対し<BR>て集約された前記挙動情報を入力して集約された前記挙<BR>動情報の地点における危険を予測する。
【選択図】図６
","特開2022-014796","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-014796/0E2CD543D1E9429ADEC35730ADACD5D0E9AFFA0D04B853AB656A5AA24CA18BFF/11/ja"
"特開2022-014294","特願2020-116559","2020/07/06","2022/01/19","ドライバ監視システム","トヨタ自動車株式会社","G08G1/16@F,B60W50/14,B60W30/09,B60W40/08,B60K28/06@A","(57)【要約】
【課題】警告によってドライバの異常が解消されない場<BR>合に、ドライバの安全を適切に確保する。
【解決手段】ドライバ監視システム１は、車両１０のド<BR>ライバの顔を撮影してドライバの顔画像を生成する撮像<BR>装置２と、顔画像に基づいてドライバの異常を検出する<BR>異常検出部７４と、警告を発する警告装置６と、警告装<BR>置を制御する警告制御部７５と、車両の自律走行を制御<BR>する車両制御部７６とを備える。警告制御部は、ドライ<BR>バの異常が検出されたときに警告装置から警告を発し、<BR>車両制御部は、合流を含む第１の自動運転シーンにおい<BR>て警告が発せられたときにドライバの異常が解消されな<BR>かった場合には、第１の自動運転シーンの終了後に、車<BR>両を路肩に退避させる緊急制御を実行し、第１の自動運<BR>転シーンとは異なる第２の自動運転シーンにおいて警告<BR>が発せられたときにドライバの異常が解消されなかった<BR>場合には、第２の自動運転シーンにおいて緊急制御を実<BR>行する。
【選択図】図４
","特開2022-014294","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-014294/BAFD769FFE9F48E341199DBE1DB76D34B44AA55EC62DDC241E93D0462D877F4F/11/ja"
"特開2022-014171","特願2020-116373","2020/07/06","2022/01/19","制御装置、制御方法、およびプログラム","本田技研工業株式会社","B60W30/192,B60W50/14,B60W40/06,G01C21/34","(57)【要約】      （修正有）
【課題】移動体の移動制御に関する処理負荷を軽減させ<BR>ることができる制御装置、制御方法、およびプログラム<BR>を提供する。
【解決手段】自動運転制御装置１００は、移動体を自律<BR>的に移動させる移動制御部１４２と、条件変化道路判定<BR>部１３２を備え、移動制御部１４２は、条件変化道路判<BR>定部１３２により移動体が移動する移動路に条件変化移<BR>動路が含まれると判定された場合に、時間帯によって移<BR>動条件が変化する条件変化移動路の移動条件が変化して<BR>も、移動体の制御の内容が変化しない挙動となるように<BR>、移動体を制御する。
【選択図】図２
","特開2022-014171","","特許7154256","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-014171/1CB02C8628833C7732A9C464D71418443CAB6FFEA84FD7D7424EFA5AACD7998C/11/ja"
"特開2022-014168","特願2020-116368","2020/07/06","2022/01/19","乗員快適状態誘導装置、および、乗員快適状態誘導プログラム","トヨタ紡織株式会社","B60W40/08,A61B5/18,A61B5/16,120","(57)【要約】
【課題】車両における乗員の以後の行動を見越した快適<BR>状態を提供できるようにすること。
【解決手段】乗員状態推定部３１により乗員状態推定ア<BR>ルゴリズムを用いて、取得した生体情報に基づき、乗員<BR>の感情状態を推定する（Ｓ４）。乗員行動推定部３２に<BR>より乗員行動推定アルゴリズムを用いて、生体情報、移<BR>動情報、および、車両情報に基づき、乗員の以後の行動<BR>を推定する（Ｓ５）。快適状態誘導部３３により快適状<BR>態誘導アルゴリズムを用いて、推定した乗員の感情状態<BR>の情報、および、推定した乗員の以後の行動の情報に基<BR>づき、乗員の感情状態を快適状態に誘導するための快適<BR>誘導制御データを決定し（Ｓ６）、車両内快適化部４に<BR>おける各種の車内快適化装置を制御する（Ｓ７）。
【選択図】図３
","特開2022-014168","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-014168/CFB183CC434682900E944D40D627F96C83F557F15553AB796A036314AAEA75F0/11/ja"
"特開2022-013937","特願2021-126910","2021/08/02","2022/01/18","運転計画装置及び運転計画用コンピュータプログラム","トヨタ自動車株式会社","B60W40/08,B60W60/00,G08G1/16@F,G01C21/34","(57)【要約】
【課題】ドライバに異常が生じた場合、車両の安全が確<BR>保できると推定される所定条件が成立している場合に限<BR>り、路肩に車両を移動させて停車させるように車両の運<BR>転計画を生成する運転計画装置を提供する。
【解決手段】運転計画装置は、ドライバに異常があるか<BR>否かを判定するドライバ判定部４１と、車両１０の周囲<BR>の環境情報に基づいて、所定条件が成立しているか否か<BR>を判定する条件判定部４２と、ドライバ判定部４１によ<BR>ってドライバに異常があると判定され且つ条件判定部４<BR>２により所定条件が成立していると判定された場合には<BR>、車両１０を路肩へ移動させて停車させる第１の運転計<BR>画を生成し、ドライバ判定部４１によってドライバに異<BR>常があると判定され且つ条件判定部４２により所定条件<BR>が成立していないと判定された場合には、車両１０が走<BR>行している車線内で車両１０を停車させる第２の運転計<BR>画を生成する運転計画部４３と、を有する。
【選択図】図２
","特開2022-013937","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-013937/D169ABD8E4972C66F459E9A21DFFB4BA5665D1DC3F538A183B6F7B04E7DC321E/11/ja"
"特開2022-013936","特願2021-126838","2021/08/02","2022/01/18","運転計画装置及び運転計画用コンピュータプログラム","トヨタ自動車株式会社","B60W40/08,B60W60/00,G08G1/16@F,G01C21/34","(57)【要約】
【課題】ドライバに異常が生じた場合、車両の安全が確<BR>保できると推定される所定条件が成立している場合に限<BR>り、路肩に車両を移動させて停車させるように車両の運<BR>転計画を生成する運転計画装置を提供する。
【解決手段】運転計画装置は、ドライバに異常があるか<BR>否かを判定するドライバ判定部４１と、車両１０の周囲<BR>の環境情報に基づいて、所定条件が成立しているか否か<BR>を判定する条件判定部４２と、ドライバ判定部４１によ<BR>ってドライバに異常があると判定され且つ条件判定部４<BR>２により所定条件が成立していると判定された場合には<BR>、車両１０を路肩へ移動させて停車させる第１の運転計<BR>画を生成し、ドライバ判定部４１によってドライバに異<BR>常があると判定され且つ条件判定部４２により所定条件<BR>が成立していないと判定された場合には、車両１０が走<BR>行している車線内で車両１０を停車させる第２の運転計<BR>画を生成する運転計画部４３と、を有する。
【選択図】図２
","特開2022-013936","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-013936/B88669640F54205450365288C1725BE2DE07CF45E23D7A1EBB9587C361FA6C88/11/ja"
"特開2022-013935","特願2021-126257","2021/07/30","2022/01/18","運転計画装置及び運転計画用コンピュータプログラム","トヨタ自動車株式会社","B60W40/08,B60W30/10,B60W60/00,G08G1/16@F","(57)【要約】
【課題】ドライバに異常が生じた場合、車両の安全が確<BR>保できると推定される所定条件が成立している場合に限<BR>り、路肩に車両を移動させて停車させるように車両の運<BR>転計画を生成する運転計画装置を提供する。
【解決手段】運転計画装置は、ドライバに異常があるか<BR>否かを判定するドライバ判定部４１と、車両１０の周囲<BR>の環境情報に基づいて、所定条件が成立しているか否か<BR>を判定する条件判定部４２と、ドライバ判定部４１によ<BR>ってドライバに異常があると判定され且つ条件判定部４<BR>２により所定条件が成立していると判定された場合には<BR>、車両１０を路肩へ移動させて停車させる第１の運転計<BR>画を生成し、ドライバ判定部４１によってドライバに異<BR>常があると判定され且つ条件判定部４２により所定条件<BR>が成立していないと判定された場合には、車両１０が走<BR>行している車線内で車両１０を停車させる第２の運転計<BR>画を生成する運転計画部４３と、を有する。
【選択図】図２
","特開2022-013935","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-013935/381F4CFF07CCAE2A0F2D18A9AB917F33DB56D1A4FB5F9F5BCDA661214CCB2769/11/ja"
"特開2022-013216","特願2020-115631","2020/07/03","2022/01/18","監視装置及び監視プログラム","株式会社デンソー","B60W50/08,B60W50/14,B60W40/08,B60W60/00,G08G1/16@F","(57)【要約】
【課題】車両の自動運転による走行中において飲酒状態<BR>にある車両の搭乗者による飲酒運転を抑制する新たな技<BR>術を提供する。
【解決手段】車両の搭乗者の飲酒状態を監視するために<BR>車両に搭載される監視装置は、取得部と、表示部と、を<BR>備える。取得部は、搭乗者から検出されるアルコール濃<BR>度を取得する。表示部は、取得部により取得されたアル<BR>コール濃度の時間変化を車両が備える表示装置に表示さ<BR>せる。
【選択図】図５
","特開2022-013216","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-013216/76143BD4F93FF8D37186E72BB6583DBEF372710FA65AE435D172543933C229ED/11/ja"
"特開2022-012988","特願2020-115202","2020/07/02","2022/01/18","車両の制御装置及び、制御方法","いすゞ自動車株式会社","B60W40/08,B60W10/00,102,G08G1/16@F,B60K28/06@A","(57)【要約】
【課題】簡素な構成で運転者の居眠り運転を効果的に防<BR>止する。
【解決手段】車両１の車速を所定の設定車速に維持して<BR>走行する運転支援制御を実施する運転支援制御部１３０<BR>と、車両１の運転者が居眠り運転状態にあるか否かを判<BR>定する居眠り運転判定部１４０と、運転支援制御部１３<BR>０による運転支援制御の実行中に、居眠り運転判定部１<BR>４０が居眠り運転状態と判定すると、クラッチ装置２０<BR>を解放状態から係合状態に切り替えると共に、駆動力源<BR>１０の出力回転数とクラッチ装置２０の出力回転数とに<BR>所定の差回転数がある状態でクラッチ装置２０を係合す<BR>ることにより振動を発生させる居眠り運転防止制御を実<BR>施する居眠り運転防止制御部１５０とを備えた。
【選択図】図３
","特開2022-012988","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-012988/451B7F9423815D84BED2AB60075C70409216562843B6962E8487C6E432339177/11/ja"
