"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2020-015492","特願2019-123835","2019/07/02","2020/01/30","アダプティブクルーズ制御装置および制御方法","株式会社デンソー","B60W30/16,B60W50/08","(57)【要約】      （修正有）
【課題】自車両の実路走行燃費を低減することができ、<BR>自車両が向上した先行車両追従性能を備えることを可能<BR>とし、自車両が先行車両に対し最小安全距離を厳密に維<BR>持できるように構成されたアダプティブクルーズ制御装<BR>置および制御方法を提供する。
【解決手段】自車両の車速および／または牽引力を変化<BR>させることによって自車両の運転コストが最適化される<BR>ように、空間領域におけるモデル予測制御に基づくアダ<BR>プティブクルーズ制御を使用するように構成された運転<BR>コスト最適化手段１６を備え、当該運転コスト最適化手<BR>段１６は、ａ）安全距離定義手段１２によって定義され<BR>る最小安全車間距離が減じられる、車間距離センサ３６<BR>によって検出された車間距離と、ｂ）反応時間設定手段<BR>１２によって設定された運転者の反応時間との比率とし<BR>て定義される、自車両のための最高速度基準とを使用す<BR>る。
【選択図】図１
","特開2020-015492","","特許6838623","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015492/F6B593ACBEAE2945C7AE19DE0A0DA39D2E2E52FFC770DC44A7ADC8ECA5F5A1AF/11/ja"
"特開2020-015489","特願2019-100463","2019/05/29","2020/01/30","自車両の将来挙動および関連する軌道を決定することにより、自車両の操作者が当該自車両を制御するのを支援する方法およびシステム","ホンダ　リサーチ　インスティテュート　ヨーロッパ　ゲーエムベーハー","B60W30/14,B60W50/14,G08G1/16@C,B60W60/00","(57)【要約】      （修正有）
【課題】自車両で実行されるべき将来挙動および関連す<BR>る軌道を決定することにより、自車両の操作者が当該自<BR>車両を制御するのを支援する。
【解決手段】現在遭遇している自車両および少なくとも<BR>１台の他車両を含む現在状況が特定される。次に、少な<BR>くとも１台の他車両の将来挙動を予測するために、現在<BR>状況に基づいて、他車両の将来挙動の確率が算出される<BR>。さらに、自車両の潜在的な将来挙動が判定され、他車<BR>両の予想される将来挙動と、自車両の潜在的な将来挙動<BR>との組合せに基づいて、起こり得る複数の将来状況の確<BR>率が算出される。次に、将来状況のいくつかについて、<BR>関連する挙動に対する軌道が自車両について最適化され<BR>、将来状況の確率に基づいて、軌道が選択される。最終<BR>的に、選択された軌道を自車両がたどるように、選択さ<BR>れた軌道について情報を運転者に出力するための、及び<BR>又は自車両のアクチュエータを制御するための、制御信<BR>号が生成される。
【選択図】図１
","特開2020-015489","","特許7143250","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015489/1F83C9C716EB9B4D148F45FAB7000CF8190B027AB52062B4252C2AA4AF79D39D/11/ja"
"特開2020-015454","特願2018-140662","2018/07/26","2020/01/30","車線維持制御方法及び車線維持制御装置","日産自動車株式会社","B60W40/08,B60W30/10,B60W40/04,B60W50/14,G08G1/16@F,G08G1/09@H,B60W60/00,G08G1/16@C","(57)【要約】
【課題】自車両の行動に対する乗員の違和感を低減させ<BR>ることが可能な車線維持制御方法及び車線維持制御装置<BR>を提供する。
【解決手段】自車両１００を自車線Ｌ２内で走行するよ<BR>うに制御する車線維持制御を実施しながら、自車線Ｌ２<BR>に隣接する隣接車線Ｌ１及び隣接車線Ｌ３を走行する対<BR>象車両２００を検出し、自車両１００が対象車両２００<BR>を追い抜く際に自車両１００の乗員の違和感を検出し、<BR>乗員の違和感を検出したか否かに応じて、自車線Ｌ２内<BR>の自車両１００の横位置を調整する。
【選択図】図２
","特開2020-015454","","特許7091915","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015454/27DE0CC41FD4A5DB87C26DC2A2B9C9FE34E0C3A41E4D6760C92EE5F01C8F0E77/11/ja"
"特開2020-015443","特願2018-140364","2018/07/26","2020/01/30","車両制御方法及び車両制御装置","日産自動車株式会社","B60W50/08,B60W40/06,G08G1/09@Q,B60W60/00","(57)【要約】
【課題】自車両が逆走している場合に自動運転を開始し<BR>ないことで、交通流の阻害を抑制することが可能な、車<BR>両制御方法及び車両制御装置を提供する。
【解決手段】走行方向が一方向のみに決められている道<BR>路を自車両が逆走しているか否かを判定する処理と、自<BR>車両の手動運転中に自車両が逆走していると判定した場<BR>合、自車両の走行状態を自動運転に切り替える要求を受<BR>けても、自動運転の開始を禁止する処理とを、コントロ<BR>ーラが実行する。
【選択図】図３
","特開2020-015443","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015443/2FF15EB17F0814E2E2F5DA691A71B877B95D9593CBA2D47637B527EDEE05F6CC/11/ja"
"特開2020-015418","特願2018-139676","2018/07/25","2020/01/30","運転支援方法及び運転支援装置","日産自動車株式会社","B60W40/08,B60W50/14,B60W40/02,B60W30/09,G08G1/16@E,G08G1/16@F,B60W60/00,G08G1/16@C,B60W50/12","(57)【要約】
【課題】生体情報を用いた運転操作判断における操作種<BR>別の判別精度を向上する。
【解決手段】運転支援方法では、自車両の周囲環境と運<BR>転者の状態とに基づいて運転者による自車両の運転操作<BR>の第１操作種別を予測し（Ｓ６）、運転者の生体情報に<BR>基づいて運転者による自車両の運転操作の第２操作種別<BR>を予測し（Ｓ７）、第１操作種別と第２操作種別とに基<BR>づいて自車両の運転支援を実行する（Ｓ８～Ｓ１０）。
【選択図】図６
","特開2020-015418","","特許7107061","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015418/7458C9951C6809EF17F9CBE8EC03E3A481AC4DA51220FDAB60F09BE2A20B383F/11/ja"
"特開2020-015417","特願2018-139675","2018/07/25","2020/01/30","運転支援方法及び運転支援装置","日産自動車株式会社","B60W50/12,B60W40/08,B60W50/10,B60W30/09,B60W40/02,B60W50/14,G08G1/16@E,G08G1/16@F,B60W60/00,G08G1/16@C","(57)【要約】
【課題】生体情報に基づいて運転支援を行う場合に、生<BR>体情報の誤解析により誤った運転支援が実行されるのを<BR>防止する。
【解決手段】運転支援方法では、自車両の周囲環境と運<BR>転者の状態とに基づいて運転者が自車両の運転操作を行<BR>う可能性の有無を判断し（Ｓ６）、運転者の生体情報に<BR>基づき運転者による自車両の運転操作の操作種別を予測<BR>し（Ｓ９）、運転者が運転操作を行う可能性があると判<BR>断した場合に予測した操作種別に基づいて、自車両の運<BR>転支援を実行する（Ｓ１１）。
【選択図】図７
","特開2020-015417","","特許7107060","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015417/19F9600CE466A1B2F885CFCEA8F88E020EA835080FA7923062D3961CB58F34B6/11/ja"
"特開2020-015367","特願2018-138359","2018/07/24","2020/01/30","車両制御システム及び車両制御装置","いすゞ自動車株式会社","B60W30/17,B60W30/165,B60W40/08,G08G1/09@H,G08G1/16@E,G08G1/16@F","(57)【要約】      （修正有）
【課題】道路の通行を妨げることを抑制しつつ、隊列走<BR>行中の車両が停車するまでの時間を短縮する。
【解決手段】隊列走行を行う複数の車両における先頭車<BR>両に設けられる第１車両制御装置１００と、第２車両制<BR>御装置とを備える車両制御システムであって、第１車両<BR>制御装置は、第１スペースを特定する第１特定部１５２<BR>と、第１特定部が特定した第１スペースに複数の車両の<BR>全てが停車できない場合に、自車両を含む第１分隊列と<BR>、第２分隊列とに分類し、第２分隊列の先頭車両に分隊<BR>命令を送信する送信部（通信制御部）１５３と、を有し<BR>、第２車両制御装置は、分隊命令を受信すると、第１ス<BR>ペースとは異なる、第２分隊列が停車可能な第２スペー<BR>スを特定する第２特定部と、第２特定部が特定した第２<BR>スペースに第２分隊列を停車させる第２走行制御部と、<BR>を有する。
【選択図】図２
","特開2020-015367","","特許7159670","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015367/0D4AF05DBBE49F02B4BED491D4F0B6C008A446E61464E26E08C42B635BA306DD/11/ja"
"特開2020-015340","特願2018-137826","2018/07/23","2020/01/30","車両制御システム、および車両制御装置","株式会社デンソー","B60W50/02,B60W50/10,G08G1/00@X,G08G1/09@V,B60W60/00","(57)【要約】
【課題】自動運転車両を制御するように構成された車両<BR>制御システム、および車両制御装置において、安全性を<BR>維持しつつ、故障した自動運転車両に対する救援をより<BR>適切に行えるようにする。
【解決手段】センタ装置は、自動運転を終了する自動運<BR>転車両を表す対象車両を停車させる位置を表す第１停車<BR>場所を設定し、対象車両に送信するように構成される。<BR>対象車両は、Ｓ１５０で、当該自動運転車両を対象車両<BR>として、当該対象車両を停車させる位置を表す第２停車<BR>場所を設定し、Ｓ１３０、Ｓ１８０で、少なくとも当該<BR>対象車両の位置情報をセンタ装置５０に送信し、第１停<BR>車場所を取得するように構成される。そして、Ｓ１６０<BR>、Ｓ１９０で、当該対象車両を第２停車場所に向けて走<BR>行させ、第１停車場所が取得できた場合に、当該対象車<BR>両を第１停車場所に向けて走行させるように構成される<BR>。
【選択図】図２
","特開2020-015340","","特許7119694","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015340/4BA417D7F4BDCBCE4E75CA0EAE07D6527889B0A524455A06FBEA418402BCAA33/11/ja"
"特開2020-015336","特願2018-137788","2018/07/23","2020/01/30","乗員状態認識装置","トヨタ自動車株式会社","B60W40/08,A61B5/18","(57)【要約】
【課題】個人差を考慮した開眼状態か閉眼状態かの判定<BR>により乗員状態を適切に認識することができる乗員状態<BR>認識装置を提供する。
【解決手段】乗員状態認識装置１００は、ドライバの瞼<BR>の開度と当該ドライバの瞼の開度の最大値及び最小値と<BR>を認識する瞼開度認識部１１と、瞼の開度が予め設定さ<BR>れた閾値以上となる場合に開眼状態を判定すると共に瞼<BR>の開度が閾値未満となる場合に閉眼状態を判定する眼状<BR>態判定部１２と、一定時間又は一定の瞼開閉回数の間に<BR>おいて最大値が閾値以上とならない場合、あるいは、一<BR>定時間又は一定の瞼開閉回数の間において最小値が閾値<BR>以下とならない場合、瞼開度認識部により認識された当<BR>該ドライバの瞼の開度の最大値と最小値との間の開度と<BR>なるように閾値を再設定する閾値再設定部１３と、を備<BR>える。
【選択図】図１
","特開2020-015336","","特許6992693","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-015336/C96135F0BE7DD56AE84405F3FCDFFDADBF087E790B5A40042B60BF46317A65A7/11/ja"
"再表2020/016675","特願2020-530745","2019/06/14","2020/01/23","制御装置及び制御方法","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W30/02,B60W40/08","(57)【要約】
本発明は、鞍乗り型車両の姿勢を適切に安定化すること<BR>ができる制御装置及び制御方法を得るものである。本発<BR>明に係る制御装置及び制御方法では、鞍乗り型車両がジ<BR>ャンプしているときに、車輪の回転速度を上昇又は下降<BR>させることにより鞍乗り型車両の姿勢を制御する自動姿<BR>勢制御が、鞍乗り型車両のジャンプしているときの姿勢<BR>情報に応じて実行される。更に、ドライバが鞍乗り型車<BR>両のジャンプしているときの姿勢を自動姿勢制御によら<BR>ずに制御する意思を有するか否かが判定され、ドライバ<BR>が当該意思を有すると判定された場合、自動姿勢制御が<BR>禁止される。
","WO2020/016675","","特許7086191","","再表2020/016675","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-016675/72BFD8A227DD2147585948334F70DD2647CF49A2E4E7A6E13AC543246CEAAEFD/19/ja"
"特開2020-013247","特願2018-134043","2018/07/17","2020/01/23","運転支援装置および運転支援方法","三菱電機株式会社","G08G1/16@D,G01C21/26@C,B60W50/14","(57)【要約】
【課題】運転者の直感に訴える方法で進入禁止路の存在<BR>を示すことが可能な運転支援装置を提供する。
【解決手段】運転支援装置１０は、自車両の周辺の進入<BR>禁止路を検出する進入禁止路検出部１１と、ヘッドアッ<BR>プディスプレイ２１を制御して、自車両の運転者が見通<BR>せる画面としてのウィンドシールドに、運転者から見る<BR>と進入禁止路が変形して見える錯視画像を表示する表示<BR>制御部１２と、を備える。
【選択図】図１
","特開2020-013247","","特許7061938","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-013247/0B788138967B63866A367FA262C9EDC95A60FD2085DF56D82C0166FD8B51CFEE/11/ja"
"特開2020-013173","特願2018-132785","2018/07/13","2020/01/23","運転支援装置および運転支援方法","三菱電機株式会社","G08G1/16@C,B60W30/09,B60W50/14","(57)【要約】
【課題】歩行者または自転車である通行者が通行する道<BR>路の状況および通行者の通行状況に基づき、注目対象の<BR>通行者が車道に侵入することを予測し報知することがで<BR>きる運転支援装置の提供を目的とする。
【解決手段】運転支援装置は、車両が走行している車道<BR>に沿って延在しかつ通行者である歩行者または自転車が<BR>通行するための道路である通行者道路を通行する少なく<BR>とも１人の通行者の情報を検出する車両周辺情報検出部<BR>と、車両の前方であって少なくとも１人の通行者のうち<BR>注目対象の通行者の進行方向に位置する通行者道路にお<BR>ける、注目対象の通行者が通行可能な幅員を検出する道<BR>路情報検出部と、通行者道路を通行する少なくとも１人<BR>の通行者の情報と注目対象の通行者が通行可能な幅員と<BR>に基づき、注目対象の通行者が車両の前方における通行<BR>者道路から車両が走行している車道に移動することを予<BR>測し、警告を出力する運転警告部と、を含む。
【選択図】図１
","特開2020-013173","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-013173/118AF5F094FC13AD75AEA739BA0C56BDD003AA28F58EF226EE2CE2993590115E/11/ja"
"特開2020-011668","特願2018-136431","2018/07/20","2020/01/23","駐車支援装置、及び駐車支援装置の制御方法","クラリオン株式会社","B60R99/00,351,B60R99/00,330,B60W50/14,G08G1/16@C","(57)【要約】
【課題】運転者に違和感を生じさせないようにする。
【解決手段】車両４の駐車が完了したと判定される位置<BR>である駐車完了位置Ｔを設定する駐車完了位置設定部５<BR>８と、前記映像における車両４の進行予測を表す車両ガ<BR>イド線Ｌ１の表示を制御するガイド線表示制御部５６と<BR>、を備え、ガイド線表示制御部５６は、前記映像におい<BR>て車両ガイド線Ｌ１の終点Ｌ１Ｅが車両４からみて駐車<BR>完了位置Ｔを越えないように車両ガイド線Ｌ１を表示す<BR>る駐車支援装置２０を構成した。
【選択図】図８
","特開2020-011668","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011668/702AA65334532A2F1EC9DFC8B2EF030B7A572AD84C1C09E22F54322CE604E2CE/11/ja"
"特開2020-011606","特願2018-135022","2018/07/18","2020/01/23","運転支援装置","トヨタ自動車株式会社,株式会社デンソー","B62D6/00,B60W40/02,B60W50/16,B60W30/12,B62D5/04,B62D101:00,B62D113:00,B62D117:00,B62D137:00","(57)【要約】      （修正有）
【課題】、車両が走行レーンから逸脱する虞があること<BR>を、操舵トルクを用いて運転者へ伝達することが可能な<BR>運転支援装置を提供する。
【解決手段】運転支援装置１０は、操舵ハンドルと操舵<BR>輪とを機械的に連結するステアリング機構と、ステアリ<BR>ング機構に設けられたモータ６１とを備える。運転支援<BR>装置は、走行レーン内に設定される目標走行ラインに沿<BR>って自車両を走行させるための第１操舵制御量と、運転<BR>者の操舵ハンドルの操作をアシストするための第２操舵<BR>制御量とに基いてトルク制御量を演算し、当該トルク制<BR>御量に基いてモータを駆動する。自車両が区画線又は物<BR>体に接近したと推定されるときに成立する所定の接近条<BR>件が成立した場合、接近条件が成立したと判定した時点<BR>の直後のトルク制御量が、その時点の直前のトルク制御<BR>量を、自車両を目標走行ラインに近づける方向のトルク<BR>成分だけ変化させた値と等しくなるように、トルク制御<BR>量を補正する。
【選択図】図５
","特開2020-011606","","特許7074600","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011606/ED604108876E7D7CBA7D763C7682F812BA8EFE4B576C169E5DEF7F145860A703/11/ja"
"特開2020-011603","特願2018-134987","2018/07/18","2020/01/23","走行制御装置および走行制御方法","株式会社デンソーテン","B60W50/08,B60W50/14,B60W30/188","(57)【要約】
【課題】手動走行モードであっても省燃費走行を実行す<BR>ることができる走行制御装置および走行制御方法を提供<BR>する。
【解決手段】車両1が走行する道路の車両の前方におけ<BR>る、少なくとも勾配を含む走行条件に基づいて、所定の<BR>目標位置を走行するときに到達すべき車速を目標車速と<BR>して算出する目標車速算出部241と、現在の車速、加速<BR>度および目標位置までの距離に基づいて、目標位置にお<BR>ける車速が目標車速に到達しないと判断した場合、現在<BR>の車速を変更することにより、車速を目標車速に近接さ<BR>せる操作を車両の運転者に促す操作促進部242と、操作<BR>促進部が操作を促した後に運転者による車速を目標車速<BR>に近接させる操作を検出した場合、目標車速に近接する<BR>よう車速を変更する車速変更部243と、を備えるよう、<BR>走行制御装置を構成する。
【選択図】図１
","特開2020-011603","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011603/E5003005D1DAD7C4753DABAB80076F4DCC7136A18F23B6A399353DF424541BAE/11/ja"
"特開2020-011594","特願2018-134824","2018/07/18","2020/01/23","運転支援方法及び運転支援装置","ルノー　エス．ア．エス．,日産自動車株式会社","B60W50/14,B60W50/08,B60W30/09,B60T7/12@B,G08G1/16@E,B60W60/00","(57)【要約】
【課題】減速走行からの減速解除シーンにおいて、揺り<BR>戻し前後加速度による乗員の車酔いの発生を防止するこ<BR>と。
【解決手段】自車の前後方向加速度が変化することを乗<BR>員に報知する揺り戻し報知コントローラ４０を備え、以<BR>下の手順による運転支援方法としている。自車の減速度<BR>が所定値以上かどうかを検出する。自車の減速度が所定<BR>値以上の減速状態であるときに減速解除要求の有無を判<BR>断する。減速解除要求が有りと判断すると、自車の乗員<BR>に対して揺り戻しに備える旨を報知する。ここで、減速<BR>Ｇ大から停車状態（減速Ｇ＝０）への移行要求、又は、<BR>減速Ｇ大から定速状態（減速Ｇ＝０）への移行要求があ<BR>ると、揺り戻し前後Ｇの発生が予測される減速解除要求<BR>が有りと判断する。
【選択図】図３
","特開2020-011594","","特許7129254","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011594/DD412A90E051212783CE9EE3401FC2FE58BCB4FB688DA03BE73BEE5A553983E2/11/ja"
"特開2020-011559","特願2018-133877","2018/07/17","2020/01/23","車両制御装置","日立オートモティブシステムズ株式会社","B60W30/06,B60R99/00,320,B60R99/00,330,B60R99/00,340,B62D6/00,B60W30/10,B60W50/10,B60W30/09,B62D101:00,B62D113:00,B62D117:00","(57)【要約】
【課題】乗員への違和感を低減するようにする。
【解決手段】制御装置１００ａは、周辺環境認識部１と<BR>、誘導部１０とを備える。前記周辺環境認識部１は、自<BR>車両９００の周辺環境を認識して、前記自車両９００の<BR>目標駐車位置９０１および走行可能空間を設定する。前<BR>記誘導部１０は、前記目標駐車位置９０１まで前記自車<BR>両９００を誘導制御する。前記誘導部１０は、前記自車<BR>両９００の走行状態を、前記走行可能空間の広さに応じ<BR>て変更する。
【選択図】図９
","特開2020-011559","","特許7117183","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011559/A28B6AF1227BEA468A4D850B4071AC164F30D3B331081D396AB41DF5EB3883F3/11/ja"
"特開2020-011546","特願2018-133427","2018/07/13","2020/01/23","車両制御装置","本田技研工業株式会社","B60W50/14,B60W60/00","(57)【要約】
【課題】自動運転車両の乗員の車酔いを防止するため、<BR>将来の加速走行の予定を予め乗員に対し違和感なく報知<BR>する。
【解決手段】車両制御装置５０は、現時点から所定時間<BR>先までの単位時間毎の要求駆動力を含む自動運転車両の<BR>行動計画を生成する行動計画生成部４５と、行動計画生<BR>成部４５により生成された行動計画に従い自動運転車両<BR>が自動運転で走行するようにエンジンと変速機とを制御<BR>する走行制御部４６と、を備える。走行制御部４６は、<BR>行動計画生成部４５により生成される行動計画に将来時<BR>点の要求駆動力の変化が含まれるとき、予め変速機２を<BR>ダウンシフトし、エンジン回転数を増加させる
【選択図】図５
","特開2020-011546","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-011546/EA240ED010A32F2C4AF643AB2D937AE809696579C960372CF485319FDCB02B67/11/ja"
"特開2020-010319","特願2019-100303","2019/05/29","2020/01/16","車両制御システム用非可逆データ圧縮器","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","H03M7/30@Z,B60W50/14,G06N3/04,G06N20/00,160,B60W60/00","(57)【要約】      （修正有）
【課題】物理的測定データ用の非可逆データ圧縮器を提<BR>供する。
【解決手段】非可逆データ圧縮器１は、パラメータ化さ<BR>れたマッピングネットワーク２を有し、このマッピング<BR>ネットワーク２は、空間Ｘ内にある測定データ点ｘに適<BR>用されると、より低い次元の多様体Ｚにおける点ｚを形<BR>成し、Ｚにおける点ｚを出力として供給するように設定<BR>されている。多様体Ｚは、超曲面上の任意の２点間に完<BR>全連続パスだけを許容する連続超曲面であり、マッピン<BR>グネットワーク２のパラメータθは、目的に向かってト<BR>レーニング可能であり、この目的は、多様体Ｚにおいて<BR>、与えられた距離測度に従って、与えられた先行の分布<BR>ＰＺと分布ＰＱとの間の距離を最小化することを含む。<BR>分布ＰＱは、マッピングネットワーク２を使用して、物<BR>理的測定データ３から成る与えられたトレーニング集合<BR>ＰＤを、空間Ｘから多様体Ｚにマッピングすることによ<BR>って多様体Ｚに誘導される。
【選択図】図１
","特開2020-010319","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-010319/C539DC022DEA71F1C589735DE78B3F032E82F957334C8243AE732ABB75BF16E9/11/ja"
"特開2020-009428","特願2019-110341","2019/06/13","2020/01/16","デジタル行動ツインに基づくコネクティッド車両のための衝突回避","トヨタ自動車株式会社","G08G1/16@A,B60W30/09,B60W30/095,B60W50/14,G08G1/00@D,G08G1/09@F,B60W60/00","(57)【要約】
【課題】本明細書は衝突回避のためのデジタル行動ツイ<BR>ンを提供する。
【解決手段】本開示は、衝突回避のためのデジタル行動<BR>ツインについての実施形態を含む。いくつかの実施形態<BR>では、方法は、運転状況、ならびにこの運転状況におけ<BR>るリモート車両および自車両の運転行動を記述するデジ<BR>タルデータを記録することを含む。いくつかの実施形態<BR>では、リモート車両および自車両のうちの１つまたは複<BR>数はコネクティッド車両である。方法は、リモート車両<BR>の第１のデジタル行動ツイン、自車両の第２のデジタル<BR>行動ツイン、およびデジタルデータに基づいて、リモー<BR>ト車両および自車両のうちの１つまたは複数を巻き込む<BR>衝突のリスクを特定することを含む。方法は、リスクに<BR>基づいて自車両の動作を修正することを含む。
【選択図】図３
","特開2020-009428","","特許7200832","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-009428/7392F989D62DF81D854513A5CF085EC05EA886FA1B88A24D7ACA5D174DC75791/11/ja"
"特開2020-009285","特願2018-131334","2018/07/11","2020/01/16","運転支援装置，方法，プログラム","三菱自動車工業株式会社","G08G1/0965,B60W40/04,B60W30/10,B60W50/14,G08G1/09@V,B60W60/00","(57)【要約】
【課題】運転支援装置，方法，プログラムに関し、緊急<BR>車両の円滑な走行が促進される自車両の退避動作を案内<BR>する。
【解決手段】緊急車両９に対する自車両８の退避動作を<BR>支援する運転支援装置１０に、第一検出部１，第二検出<BR>部２，判定部３，報知部４を設ける。第一検出部１は、<BR>自車両８が走行している道路及びレーンの位置を検出す<BR>る。第二検出部２は、緊急車両９の走行経路を検出する<BR>。判定部３は、自車両８のレーンの位置と緊急車両９の<BR>走行経路とに基づき、自車両８を退避させるべき方向が<BR>左方向と右方向とのどちらであるかを判定する。報知部<BR>４は、判定部３で判定された方向を乗員に報知する。
【選択図】図２
","特開2020-009285","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-009285/4C33F3037FEE972834355A9D0E9AB6D339E190BB6A8400B500C359E42C4A9FC9/11/ja"
"特開2020-009179","特願2018-130005","2018/07/09","2020/01/16","異常判定装置","株式会社デンソー","G08G1/16@F,B60R11/04,G08B21/00@U,G08B21/02,G06T7/00,660@A,G06T7/00,650@B,B60R16/02,650@A,B60W40/08,A61B5/11,120,A61B5/18,G06T7/00,650","(57)【要約】
【課題】ドライバのみの情報では検出できないようなド<BR>ライバの異常な状態を検出可能とする。
【解決手段】異常判定装置は、車両に搭載され、ドライ<BR>バの異常な状態を検出する。Ｓ１０１で、異常判定装置<BR>は、車両の運転席を含む範囲を撮像するカメラから取得<BR>した撮像画像において人を識別する。Ｓ１０６で、異常<BR>判定装置は、Ｓ１０１による識別結果、具体的には人の<BR>顔を認識した認識結果に基づいて、操作可能範囲にドラ<BR>イバ以外の人、例えば乗客が存在するか否かを判定する<BR>。Ｓ１０７で、異常判定装置は、Ｓ１０６により操作可<BR>能範囲にドライバ以外の人が存在すると判定された場合<BR>、ドライバが異常な状態であると判定し、ドライバの異<BR>常状態を報知する。
【選択図】図２
","特開2020-009179","","特許6881401","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-009179/AB72419CE92B2FCDAAC74FD31A039E32BE99AB97399E70F12703E699440DB1EF/11/ja"
"特開2020-009084","特願2018-128799","2018/07/06","2020/01/16","注意喚起システム","アルパイン株式会社","G08G1/16@F,B60W40/08,B60W50/14,G08B21/02,G08B25/04@C,G08G1/01@A,G08G1/13,G08G1/09@F","(57)【要約】
【課題】道路を走行している状況に応じた運転者の注意<BR>喚起を行う「注意喚起システム」を提供する。
【解決手段】情報管理システム２の統計情報データベー<BR>ス２４に道路区間とレーンの組み合わせ毎に、過去に当<BR>該道路区間の当該レーンを走行したときの各ドライバの<BR>基準となる状態を表すドライバ状態統計値を格納する。<BR>車載システム１の注意喚起部１０１２は、走行中の道路<BR>区間、走行中のレーンの組み合わせに対応するドライバ<BR>状態統計値を取得し、ドライバ状態検出部１０１３が生<BR>体センサ１０５を用いて検出しているドライバ状態が表<BR>す運転者が運転に注意を払っている度合いが、ドライバ<BR>状態統計値が表す運転者が運転に注意を払っている度合<BR>いよりも低い場合には、注意喚起を出力する。
【選択図】図２
","特開2020-009084","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-009084/5836DB7F021DB13D9986DED65687C829B508BA0FDFC4EC18B312BD9214924DA7/11/ja"
"特開2020-006913","特願2018-132281","2018/07/12","2020/01/16","利き目判定装置","トヨタ自動車株式会社","B60W40/08,A61B3/10@B,A61B3/113","(57)【要約】
【課題】車両の運転者の利き目を適切に判定することが<BR>できる利き目判定装置を提供する。
【解決手段】利き目判定装置１は、運転者の顔向きＤＦ<BR>、右目視線方向ＤＥＲ、及び左目視線方向ＤＥＬを取得<BR>する運転者情報取得部１１と、右目視線方向ＤＥＲと運<BR>転者の正面方向ＤＳとのなす角度である右目角度θＲ、<BR>及び、左目視線方向ＤＥＬと正面方向ＤＳとのなす角度<BR>である左目角度θＬを取得する角度取得部１２と、条件<BR>充足状態が判定期間にわたって継続したか否かを判定す<BR>る条件充足判定部１３と、条件充足状態が判定期間にわ<BR>たって継続したと判定された場合に、判定期間中におい<BR>て、左目角度θＬよりも右目角度θＲの方が小さい右目<BR>正面時間と、右目角度θＲよりも左目角度θＬの方が小<BR>さい左目正面時間と、を比較して、右目正面時間の方が<BR>長いときに右目Ｒが利き目と判定し、左目正面時間の方<BR>が長いときに左目Ｌが利き目と判定する利き目判定部１<BR>４と、を備える。
【選択図】図１
","特開2020-006913","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-006913/E0DE38181620D55A27D5C2C627026CEFFF4DD8C924F63DE258810BCD14C45F6F/11/ja"
